,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
9225,2020-03-21,3.0,0.0,,,12.0,1.0,,,,,,,,,,,
9226,2020-03-22,0.0,0.0,,,12.0,1.0,,,,,,,,,,,
9227,2020-03-23,8.0,0.0,,,20.0,1.0,,,,,,,,,,,
9228,2020-03-24,6.0,0.0,,,26.0,1.0,,,,,,,,,,,
9229,2020-03-25,4.0,0.0,,,30.0,1.0,,,,,,,,,,,
9230,2020-03-26,0.0,0.0,,,30.0,1.0,,,,,,,,,,,
9231,2020-03-27,11.0,0.0,,,41.0,1.0,,,,,,,,,,,
9232,2020-03-28,3.0,0.0,,,44.0,1.0,,,,,,,,,,,
9233,2020-03-29,9.0,1.0,,,53.0,2.0,,,,,,,,,,,
9234,2020-03-30,4.0,0.0,,,57.0,2.0,,,,,,,,,,,
9235,2020-03-31,10.0,0.0,,,67.0,2.0,,,,,,,,,,,
9236,2020-04-01,11.0,0.0,,,78.0,2.0,,,,,,,,,,,
9237,2020-04-02,12.0,0.0,,,90.0,2.0,,,,,,,,,,,
9238,2020-04-03,7.0,0.0,,,97.0,2.0,,,,,,,,,,,
9239,2020-04-04,0.0,0.0,,,97.0,2.0,,,,,,,,,,,
9240,2020-04-05,6.0,1.0,,,103.0,3.0,,,,,,,,,,,
9241,2020-04-06,3.0,0.0,,,106.0,3.0,,,,,,,,,,,
9242,2020-04-07,9.0,0.0,,,115.0,3.0,,,,,,,,,,,
9243,2020-04-08,2.0,1.0,,,117.0,4.0,,,,,,,,,,,
9244,2020-04-09,3.0,0.0,,,120.0,4.0,,,,,,,,,,,
9245,2020-04-10,3.0,0.0,,,123.0,4.0,,,,,,,,,,,
9246,2020-04-11,1.0,0.0,,,124.0,4.0,,,,,,,,,,,
9247,2020-04-12,0.0,0.0,,,124.0,4.0,,,,,,,,,,,
9248,2020-04-13,3.0,1.0,,,127.0,5.0,,,,,,,,,,,
9249,2020-04-14,1.0,0.0,,,128.0,5.0,,,,,,,,,,,
9250,2020-04-15,1.0,2.0,,,129.0,7.0,,,,,,,,,,,
9251,2020-04-16,1.0,1.0,,,130.0,8.0,,,,,,,,,,,
9252,2020-04-17,0.0,0.0,,,130.0,8.0,,,,,,,,,,,
9253,2020-04-18,1.0,0.0,,,131.0,8.0,,,,,,,,,,,
9254,2020-04-19,1.0,0.0,,,132.0,8.0,,,,,,,,,,,
9255,2020-04-20,0.0,0.0,,,132.0,8.0,,,,,,,,,,,
9256,2020-04-21,1.0,0.0,,,133.0,8.0,,,,,,,,,,,
9257,2020-04-22,0.0,0.0,,,133.0,8.0,,,,,,,,,,,
9258,2020-04-23,3.0,0.0,,,136.0,8.0,,,,,,,,,,,
9259,2020-04-24,3.0,0.0,,,139.0,8.0,,,,,,,,,,,
9260,2020-04-25,0.0,0.0,,,139.0,8.0,,,,,,,,,,,
9261,2020-04-26,2.0,0.0,,,141.0,8.0,,,,,,,,,,,
9262,2020-04-27,2.0,0.0,,,143.0,8.0,,,,,,,,,,,
9263,2020-04-28,2.0,0.0,,,145.0,8.0,,,,,,,,,,,
9264,2020-04-29,0.0,0.0,,,145.0,8.0,,,,,,,,,,,
9265,2020-04-30,2.0,0.0,,,147.0,8.0,,,,,,,,,,,
9266,2020-05-01,3.0,0.0,,,150.0,8.0,,,,,,,,,,,
9267,2020-05-02,9.0,0.0,,,159.0,8.0,,,,,,,,,,,
9268,2020-05-03,0.0,0.0,,,159.0,8.0,,,,,,,,,,,
9269,2020-05-04,3.0,0.0,,,162.0,8.0,,,,,,,,,,,
9270,2020-05-05,0.0,0.0,,,162.0,8.0,,,,,,,,,,,
9271,2020-05-06,1.0,0.0,,,163.0,8.0,,,,,,,,,,,
9272,2020-05-07,2.0,0.0,,,165.0,8.0,,,,,,,,,,,
9273,2020-05-08,0.0,0.0,,,165.0,8.0,,,,,,,,,,,
9274,2020-05-09,3.0,0.0,,,168.0,8.0,,,,,,,,,,,
9275,2020-05-10,1.0,0.0,,,169.0,8.0,,,,,,,,,,,
9276,2020-05-11,1.0,0.0,,,170.0,8.0,,,,,,,,,,,
9277,2020-05-12,0.0,0.0,,,170.0,8.0,,,,,,,,,,,
9278,2020-05-13,0.0,0.0,,,170.0,8.0,,,,,,,,,,,
9279,2020-05-14,2.0,1.0,,,172.0,9.0,,,,,,,,,,,
9280,2020-05-15,2.0,0.0,,,174.0,9.0,,,,,,,,,,,
9281,2020-05-16,0.0,0.0,,,174.0,9.0,,,,,,,,,,,
9282,2020-05-17,1.0,0.0,,,175.0,9.0,,,,,,,,,,,
9283,2020-05-18,0.0,0.0,,,175.0,9.0,,,,,,,,,,,
9284,2020-05-19,2.0,0.0,,,177.0,9.0,,,,,,,,,,,
9285,2020-05-20,0.0,0.0,,,177.0,9.0,,,,,,,,,,,
9286,2020-05-21,-1.0,0.0,,,176.0,9.0,,,,,,,,,,,
9287,2020-05-22,8.0,0.0,,,184.0,9.0,,,,,,,,,,,
9288,2020-05-23,1.0,0.0,,,185.0,9.0,,,,,,,,,,,
9289,2020-05-24,-1.0,0.0,,,184.0,9.0,,,,,,,,,,,
9290,2020-05-25,1.0,0.0,,,185.0,9.0,,,,,,,,,,,
9291,2020-05-26,3.0,0.0,,,188.0,9.0,,,,,,,,,,,
9292,2020-05-27,6.0,0.0,,,194.0,9.0,,,,,,,,,,,
9293,2020-05-28,2.0,0.0,,,196.0,9.0,,,,,,,,,,,
9294,2020-05-29,3.0,0.0,,,199.0,9.0,,,,,,,,,,,
9295,2020-05-30,15.0,0.0,,,214.0,9.0,,,,,,,,,,,
9296,2020-05-31,1.0,0.0,,,215.0,9.0,,,,,,,,,,,
9297,2020-06-01,2.0,0.0,,,217.0,9.0,,,,,,,,,,,
9298,2020-06-02,11.0,0.0,,,228.0,9.0,,,,,,,,,,,
9299,2020-06-03,12.0,0.0,,,240.0,9.0,,,,,,,,,,,
9300,2020-06-04,19.0,0.0,,,259.0,9.0,,,,,,,,,,,
9301,2020-06-05,6.0,0.0,,,265.0,9.0,,,,,,,,,,,
9302,2020-06-06,10.0,0.0,,,275.0,9.0,,,,,,,,,,,
9303,2020-06-07,9.0,0.0,,,284.0,9.0,,,,,,,,,,,
9304,2020-06-08,10.0,0.0,,,294.0,9.0,,,,,,,,,,,
9305,2020-06-09,10.0,0.0,,,304.0,9.0,,,,,,,,,,,
9306,2020-06-10,10.0,0.0,,,314.0,9.0,,,,,,,,,,,
9307,2020-06-11,13.0,0.0,,,327.0,9.0,,,,,,,,,,,
9308,2020-06-12,17.0,0.0,,,344.0,9.0,,,,,,,,,,,
9309,2020-06-13,14.0,0.0,,,358.0,9.0,,,,,,,,,,,
9310,2020-06-14,14.0,0.0,,,372.0,9.0,,,,,,,,,,,
9311,2020-06-15,18.0,0.0,,,390.0,9.0,,,,,,,,,,,
9312,2020-06-16,21.0,0.0,,,411.0,9.0,,,,,,,,,,,
9313,2020-06-17,21.0,0.0,,,432.0,9.0,,,,,,,,,,,
9314,2020-06-18,28.0,0.0,,,460.0,9.0,,,,,,,,,,,
9315,2020-06-19,16.0,0.0,,,476.0,9.0,,,,,,,,,,,
9316,2020-06-20,14.0,0.0,,,490.0,9.0,,,,,,,,,,,
9317,2020-06-21,12.0,0.0,,,502.0,9.0,,,,,,,,,,,
9318,2020-06-22,17.0,0.0,,,519.0,9.0,,,,,,,,,,,
9319,2020-06-23,15.0,1.0,,,534.0,10.0,,,,,,,,,,,
9320,2020-06-24,22.0,0.0,,,556.0,10.0,,,,,,,,,,,
9321,2020-06-25,23.0,0.0,,,579.0,10.0,,,,,,,,,,,
9322,2020-06-26,14.0,1.0,,,593.0,11.0,,,,,,,,,,,
9323,2020-06-27,18.0,0.0,,,611.0,11.0,,,,,,,,,,,
9324,2020-06-28,16.0,0.0,,,627.0,11.0,,,,,,,,,,,
9325,2020-06-29,16.0,0.0,,,643.0,11.0,,,,,,,,,,,
9326,2020-06-30,41.0,0.0,,,684.0,11.0,,,,,,,,,,,
9327,2020-07-01,40.0,0.0,,,724.0,11.0,,,,,,,,,,,
9328,2020-07-02,30.0,0.0,,,754.0,11.0,,,,,,,,,,,
9329,2020-07-03,32.0,0.0,,,786.0,11.0,,,,,,,,,,,
9330,2020-07-04,42.0,0.0,,,828.0,11.0,,,,,,,,,,,
9331,2020-07-05,49.0,0.0,,,877.0,11.0,,,,,,,,,,,
9332,2020-07-06,34.0,0.0,,,911.0,11.0,,,,,,,,,,,
9333,2020-07-07,27.0,0.0,,,938.0,11.0,,,,,,,,,,,
9334,2020-07-08,32.0,0.0,,,970.0,11.0,,,,,,,,,,,
9335,2020-07-09,23.0,0.0,,,993.0,11.0,,,,,,,,,,,
9336,2020-07-10,28.0,0.0,,,1021.0,11.0,,,,,,,,,,,
9337,2020-07-11,34.0,0.0,,,1055.0,11.0,,,,,,,,,,,
9338,2020-07-12,22.0,0.0,,,1077.0,11.0,,,,,,,,,,,
9339,2020-07-13,37.0,0.0,,,1114.0,11.0,,,,,,,,,,,
9340,2020-07-14,37.0,0.0,,,1151.0,11.0,,,,,,,,,,,
9341,2020-07-15,16.0,0.0,,,1167.0,11.0,,,,,,,,,,,
9342,2020-07-16,36.0,0.0,,,1203.0,11.0,,,,,,,,,,,
9343,2020-07-17,32.0,0.0,,,1235.0,11.0,,,,,,,,,,,
9344,2020-07-18,45.0,0.0,,,1280.0,11.0,,,,,,,,,,,
9345,2020-07-19,83.0,0.0,,,1363.0,11.0,,,,,,,,,,,
9346,2020-07-20,40.0,0.0,,,1403.0,11.0,,,,,,,,,,,
9347,2020-07-21,39.0,1.0,,,1442.0,12.0,,,,,,,,,,,
9348,2020-07-22,37.0,0.0,,,1479.0,12.0,,,,,,,,,,,
9349,2020-07-23,52.0,1.0,,,1531.0,13.0,,,,,,,,,,,
9350,2020-07-24,28.0,0.0,,,1559.0,13.0,,,,,,,,,,,
9351,2020-07-25,46.0,1.0,,,1605.0,14.0,,,,,,,,,,,
9352,2020-07-26,43.0,0.0,,,1648.0,14.0,,,,,,,,,,,
9353,2020-07-27,37.0,1.0,,,1685.0,15.0,,,,,,,,,,,
9354,2020-07-28,68.0,0.0,,,1753.0,15.0,,,,,,,,,,,
9355,2020-07-29,37.0,0.0,,,1790.0,15.0,,,,,,,,,,,
9356,2020-07-30,32.0,0.0,,,1822.0,15.0,,,,,,,,,,,
9357,2020-07-31,54.0,0.0,,,1876.0,15.0,,,,,,,,,,,
9358,2020-08-01,36.0,0.0,,,1912.0,15.0,,,,,,,,,,,
9359,2020-08-02,13.0,1.0,,,1925.0,16.0,,,,,,,,,,,
9360,2020-08-03,13.0,1.0,,,1938.0,17.0,,,,,,,,,,,
9361,2020-08-04,15.0,1.0,,,1953.0,18.0,,,,,,,,,,,
9362,2020-08-05,45.0,1.0,,,1998.0,19.0,,,,,,,,,,,
9363,2020-08-06,41.0,1.0,,,2039.0,20.0,,,,,,,,,,,
9364,2020-08-07,60.0,0.0,,,2099.0,20.0,,,,,,,,,,,
9365,2020-08-08,87.0,0.0,,,2186.0,20.0,,,,,,,,,,,
9366,2020-08-09,96.0,1.0,,,2282.0,21.0,,,,,,,,,,,
9367,2020-08-10,37.0,1.0,,,2319.0,22.0,,,,,,,,,,,
9368,2020-08-11,58.0,2.0,,,2377.0,24.0,,,,,,,,,,,
9369,2020-08-12,36.0,2.0,,,2413.0,26.0,,,,,,,,,,,
9370,2020-08-13,73.0,1.0,,,2486.0,27.0,,,,,,,,,,,
9371,2020-08-14,57.0,0.0,,,2543.0,27.0,,,,,,,,,,,
9372,2020-08-15,39.0,1.0,,,2582.0,28.0,,,,,,,,,,,
9373,2020-08-16,18.0,0.0,,,2600.0,28.0,,,,,,,,,,,
9374,2020-08-17,25.0,0.0,,,2625.0,28.0,,,,,,,,,,,
9375,2020-08-18,18.0,0.0,,,2643.0,28.0,,,,,,,,,,,
9376,2020-08-19,20.0,2.0,,,2663.0,30.0,,,,,,,,,,,
9377,2020-08-20,26.0,0.0,,,2689.0,30.0,,,,,,,,,,,
9378,2020-08-21,16.0,0.0,,,2705.0,30.0,,,,,,,,,,,
9379,2020-08-22,35.0,1.0,,,2740.0,31.0,,,,,,,,,,,
9380,2020-08-23,37.0,0.0,,,2777.0,31.0,,,,,,,,,,,
9381,2020-08-24,18.0,0.0,,,2795.0,31.0,,,,,,,,,,,
9382,2020-08-25,38.0,1.0,,,2833.0,32.0,,,,,,,,,,,
9383,2020-08-26,19.0,0.0,,,2852.0,32.0,,,,,,,,,,,
9384,2020-08-27,23.0,0.0,,,2875.0,32.0,,,,,,,,,,,
9385,2020-08-28,24.0,0.0,,,2899.0,32.0,,,,,,,,,,,
9386,2020-08-29,48.0,0.0,,,2947.0,32.0,,,,,,,,,,,
9387,2020-08-30,26.0,0.0,,,2973.0,32.0,,,,,,,,,,,
9388,2020-08-31,30.0,1.0,,,3003.0,33.0,,,,,,,,,,,
9389,2020-09-01,24.0,0.0,,,3027.0,33.0,,,,,,,,,,,
9390,2020-09-02,35.0,1.0,,,3062.0,34.0,,,,,,,,,,,
9391,2020-09-03,21.0,0.0,,,3083.0,34.0,,,,,,,,,,,
9392,2020-09-04,32.0,1.0,,,3115.0,35.0,,,,,,,,,,,
9393,2020-09-05,39.0,0.0,,,3154.0,35.0,,,,,,,,,,,
9394,2020-09-06,28.0,1.0,,,3182.0,36.0,,,,,,,,,,,
9395,2020-09-07,0.0,0.0,,,3182.0,36.0,,,,,,,,,,,
9396,2020-09-08,38.0,0.0,,,3220.0,36.0,,,,,,,,,,,
9397,2020-09-09,18.0,0.0,,,3238.0,36.0,,,,,,,,,,,
9398,2020-09-10,11.0,2.0,,,3249.0,38.0,,,,,,,,,,,
9399,2020-09-11,27.0,0.0,,,3276.0,38.0,,,,,,,,,,,
9400,2020-09-12,25.0,1.0,,,3301.0,39.0,,,,,,,,,,,
9401,2020-09-13,15.0,0.0,,,3316.0,39.0,,,,,,,,,,,
9402,2020-09-14,9.0,0.0,,,3325.0,39.0,,,,,,,,,,,
9403,2020-09-15,28.0,0.0,,,3353.0,39.0,,,,,,,,,,,
9404,2020-09-16,20.0,1.0,,,3373.0,40.0,,,,,,,,,,,
9405,2020-09-17,12.0,1.0,,,3385.0,41.0,,,,,,,,,,,
9406,2020-09-18,22.0,0.0,,,3407.0,41.0,,,,,,,,,,,
9407,2020-09-19,21.0,0.0,,,3428.0,41.0,,,,,,,,,,,
9408,2020-09-20,38.0,0.0,,,3466.0,41.0,,,,,,,,,,,
9409,2020-09-21,22.0,0.0,,,3488.0,41.0,,,,,,,,,,,
9410,2020-09-22,19.0,1.0,,,3507.0,42.0,,,,,,,,,,,
9411,2020-09-23,16.0,1.0,,,3523.0,43.0,,,,,,,,,,,
9412,2020-09-24,12.0,1.0,,,3535.0,44.0,,,,,,,,,,,
9413,2020-09-25,7.0,0.0,,,3542.0,44.0,,,,,,,,,,,
9414,2020-09-26,25.0,1.0,,,3567.0,45.0,,,,,,,,,,,
9415,2020-09-27,10.0,0.0,,,3577.0,45.0,,,,,,,,,,,
9416,2020-09-28,10.0,0.0,,,3587.0,45.0,,,,,,,,,,,
9417,2020-09-29,9.0,0.0,,,3596.0,45.0,,,,,,,,,,,
9418,2020-09-30,8.0,3.0,,,3604.0,48.0,,,,,,,,,,,
9419,2020-10-01,13.0,0.0,,,3617.0,48.0,,,,,,,,,,,
9420,2020-10-02,11.0,1.0,,,3628.0,49.0,,,,,,,,,,,
9421,2020-10-03,0.0,0.0,,,3628.0,49.0,,,,,,,,,,,
9422,2020-10-04,20.0,0.0,,,3648.0,49.0,,,,,,,,,,,
9423,2020-10-05,36.0,0.0,,,3684.0,49.0,,,,,,,,,,,
9424,2020-10-06,10.0,2.0,,,3694.0,51.0,,,,,,,,,,,
9425,2020-10-07,16.0,0.0,,,3710.0,51.0,,,,,,,,,,,
9426,2020-10-08,20.0,0.0,,,3730.0,51.0,,,,,,,,,,,
9427,2020-10-09,20.0,0.0,,,3750.0,51.0,,,,,,,,,,,
9428,2020-10-10,0.0,0.0,,,3750.0,51.0,,,,,,,,,,,
9429,2020-10-11,7.0,0.0,,,3757.0,51.0,,,,,,,,,,,
9430,2020-10-12,30.0,0.0,,,3787.0,51.0,,,,,,,,,,,
9431,2020-10-13,51.0,0.0,,,3838.0,51.0,,,,,,,,,,,
9432,2020-10-14,7.0,0.0,,,3845.0,51.0,,,,,,,,,,,
9433,2020-10-15,19.0,1.0,,,3864.0,52.0,,,,,,,,,,,
9434,2020-10-16,16.0,0.0,,,3880.0,52.0,,,,,,,,,,,
9435,2020-10-17,0.0,0.0,,,3880.0,52.0,,,,,,,,,,,
9436,2020-10-18,18.0,0.0,,,3898.0,52.0,,,,,,,,,,,
9437,2020-10-19,80.0,0.0,,,3978.0,52.0,,,,,,,,,,,
9438,2020-10-20,,,,,,,,,,,,,,,,,
9439,2020-10-21,,,,,,,,,,,,,,,,,
9440,2020-01-01,,,,,,,,,,,,,,,,,
9441,2020-01-02,,,,,,,,,,,,,,,,,
9442,2020-01-03,,,,,,,,,,,,,,,,,
9443,2020-01-04,,,,,,,,,,,,,,,,,
9444,2020-01-05,,,,,,,,,,,,,,,,,
9445,2020-01-06,,,,,,,,,,,,,,,,,
9446,2020-01-07,,,,,,,,,,,,,,,,,
9447,2020-01-08,,,,,,,,,,,,,,,,,
9448,2020-01-09,,,,,,,,,,,,,,,,,
9449,2020-01-10,,,,,,,,,,,,,,,,,
9450,2020-01-11,,,,,,,,,,,,,,,,,
9451,2020-01-12,,,,,,,,,,,,,,,,,
9452,2020-01-13,,,,,,,,,,,,,,,,,
9453,2020-01-14,,,,,,,,,,,,,,,,,
9454,2020-01-15,,,,,,,,,,,,,,,,,
9455,2020-01-16,,,,,,,,,,,,,,,,,
9456,2020-01-17,,,,,,,,,,,,,,,,,
9457,2020-01-18,,,,,,,,,,,,,,,,,
9458,2020-01-19,,,,,,,,,,,,,,,,,
9459,2020-01-20,,,,,,,,,,,,,,,,,
9460,2020-01-21,,,,,,,,,,,,,,,,,
9461,2020-01-22,,,,,,,,,,,,,,,,,
9462,2020-01-23,,,,,,,,,,,,,,,,,
9463,2020-01-24,,,,,,,,,,,,,,,,,
9464,2020-01-25,,,,,,,,,,,,,,,,,
9465,2020-01-26,,,,,,,,,,,,,,,,,
9466,2020-01-27,,,,,,,,,,,,,,,,,
9467,2020-01-28,,,,,,,,,,,,,,,,,
9468,2020-01-29,,,,,,,,,,,,,,,,,
9469,2020-01-30,,,,,,,,,,,,,,,,,
9470,2020-01-31,,,,,,,,,,,,,,,,,
9471,2020-02-01,,,,,,,,,,,,,,,,,
9472,2020-02-02,,,,,,,,,,,,,,,,,
9473,2020-02-03,,,,,,,,,,,,,,,,,
9474,2020-02-04,,,,,,,,,,,,,,,,,
9475,2020-02-05,,,,,,,,,,,,,,,,,
9476,2020-02-06,,,,,,,,,,,,,,,,,
9477,2020-02-07,,,,,,,,,,,,,,,,,
9478,2020-02-08,,,,,,,,,,,,,,,,,
9479,2020-02-09,,,,,,,,,,,,,,,,,
9480,2020-02-10,,,,,,,,,,,,,,,,,
9481,2020-02-11,,,,,,,,,,,,,,,,,
9482,2020-02-12,,,,,,,,,,,,,,,,,
9483,2020-02-13,,,,,,,,,,,,,,,,,
9484,2020-02-14,,,,,,,,,,,,,,,,,
9485,2020-02-15,,,,,,,,,,,,,,,,,
9486,2020-02-16,,,,,,,,,,,,,,,,,
9487,2020-02-17,,,,,,,,,,,,,,,,,
9488,2020-02-18,,,,,,,,,,,,,,,,,
9489,2020-02-19,,,,,,,,,,,,,,,,,
9490,2020-02-20,,,,,,,,,,,,,,,,,
9491,2020-02-21,,,,,,,,,,,,,,,,,
9492,2020-02-22,,,,,,,,,,,,,,,,,
9493,2020-02-23,,,,,,,,,,,,,,,,,
9494,2020-02-24,,,,,,,,,,,,,,,,,
9495,2020-02-25,,,,,,,,,,,,,,,,,
9496,2020-02-26,,,,,,,,,,,,,,,,,
9497,2020-02-27,,,,,,,,,,,,,,,,,
9498,2020-02-28,,,,,,,,,,,,,,,,,
9499,2020-02-29,,,,,,,,,,,,,,,,,
9500,2020-03-01,,,,,,,,,,,,,,,,,
9501,2020-03-02,,,,,,,,,,,,,,,,,
9502,2020-03-03,,,,,,,,,,,,,,,,,
9503,2020-03-04,,,,,,,,,,,,,,,,,
9504,2020-03-05,,,,,,,,,,,,,,,,,
9505,2020-03-06,,,,,,,,,,,,,,,,,
9506,2020-03-07,,,,,,,,,,,,,,,,,
9507,2020-03-08,,,,,,,,,,,,,,,,,
9508,2020-03-09,,,,,,,,,,,,,,,,,
9509,2020-03-10,,,,,,,,,,,,,,,,,
9510,2020-03-11,,,,,,,,,,,,,,,,,
9511,2020-03-12,,,,,,,,,,,,,,,,,
9512,2020-03-13,,,,,,,,,,,,,,,,,
9513,2020-03-14,,,,,,,,,,,,,,,,,
9514,2020-03-15,,,,,,,,,,,,,,,,,
9515,2020-03-16,,,,,,,,,,,,,,,,,
9516,2020-03-17,,,,,,,,,,,,,,,,,
9517,2020-03-18,,,,,,,,,,,,,,,,,
9518,2020-03-19,,,,,,,,,,,,,,,,,
9519,2020-03-20,,,,,,,,,,,,,,,,,
9520,2020-03-21,,,,,,,,,,,,,,,,,
9521,2020-03-22,,,,,,,,,,,,,,,,,
9522,2020-03-23,,,,,,,,,,,,,,,,,
9523,2020-03-24,,,,,,,,,,,,,,,,,
9524,2020-03-25,,,,,,,,,,,,,,,,,
9525,2020-03-26,,,,,,,,,,,,,,,,,
9526,2020-03-27,,,,,,,,,,,,,,,,,
9527,2020-03-28,,,,,,,,,,,,,,,,,
9528,2020-03-29,,,,,,,,,,,,,,,,,
9529,2020-03-30,,,,,,,,,,,,,,,,,
9530,2020-03-31,,,,,1.0,0.0,,,,,,,,,,,
9531,2020-04-01,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
9532,2020-04-02,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
9533,2020-04-03,1.0,0.0,,,2.0,0.0,,,,,,,,,,,
9534,2020-04-04,1.0,0.0,,,3.0,0.0,,,,,,,,,,,
9535,2020-04-05,0.0,0.0,,,3.0,0.0,,,,,,,,,,,
9536,2020-04-06,0.0,0.0,,,3.0,0.0,,,,,,,,,,,
9537,2020-04-07,0.0,0.0,,,3.0,0.0,,,,,,,,,,,
9538,2020-04-08,0.0,0.0,,,3.0,0.0,,,,,,,,,,,
9539,2020-04-09,0.0,0.0,,,3.0,0.0,,,,,,,,,,,
9540,2020-04-10,1.0,0.0,,,4.0,0.0,,,,,,,,,,,
9541,2020-04-11,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9542,2020-04-12,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9543,2020-04-13,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9544,2020-04-14,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9545,2020-04-15,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9546,2020-04-16,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9547,2020-04-17,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9548,2020-04-18,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9549,2020-04-19,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9550,2020-04-20,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9551,2020-04-21,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9552,2020-04-22,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9553,2020-04-23,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9554,2020-04-24,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9555,2020-04-25,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9556,2020-04-26,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9557,2020-04-27,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9558,2020-04-28,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9559,2020-04-29,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9560,2020-04-30,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9561,2020-05-01,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9562,2020-05-02,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9563,2020-05-03,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9564,2020-05-04,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9565,2020-05-05,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9566,2020-05-06,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9567,2020-05-07,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9568,2020-05-08,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9569,2020-05-09,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9570,2020-05-10,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9571,2020-05-11,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9572,2020-05-12,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9573,2020-05-13,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9574,2020-05-14,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9575,2020-05-15,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9576,2020-05-16,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9577,2020-05-17,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9578,2020-05-18,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9579,2020-05-19,1.0,0.0,,,5.0,0.0,,,,,,,,,,,
9580,2020-05-20,0.0,0.0,,,5.0,0.0,,,,,,,,,,,
9581,2020-05-21,-1.0,0.0,,,4.0,0.0,,,,,,,,,,,
9582,2020-05-22,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9583,2020-05-23,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9584,2020-05-24,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9585,2020-05-25,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9586,2020-05-26,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9587,2020-05-27,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9588,2020-05-28,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9589,2020-05-29,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9590,2020-05-30,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9591,2020-05-31,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9592,2020-06-01,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9593,2020-06-02,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9594,2020-06-03,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9595,2020-06-04,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9596,2020-06-05,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9597,2020-06-06,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9598,2020-06-07,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9599,2020-06-08,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9600,2020-06-09,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9601,2020-06-10,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9602,2020-06-11,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9603,2020-06-12,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9604,2020-06-13,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
9605,2020-06-14,0.0,0.0,,,4.0,0.0,,,,,,,,,,,
